醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3531053525,健維骨科診所,專科診所,(02)29183738,新北市新店區中正路２５１號１、２樓,臺北業務組,4,"復健－物理治療業務,門診診療",骨科,20280425,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20100426
3531053543,楊聰才診所,一般診所（醫務室）,(02)29181299,新北市新店區中興路２段２３９號２樓,臺北業務組,4,門診診療,精神科,20271130,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,2025／1／1全天休診,65000,20100701
3531053632,邱昰凱小兒科診所,專科診所,(02)29130360,新北市新店區建國路２２６號１樓,臺北業務組,4,,,20240506,,,65000,20110909
3531053641,聖康診所,一般診所（醫務室）,(02)86655858,新北市新店區北新路３段１０４號１樓,臺北業務組,4,門診診療,兒科,20260913,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20110914
3531053650,大豐耳鼻喉科診所,專科診所,(02)22193122,新北市新店區建國路１６１號１樓及１６３號１樓,臺北業務組,4,門診診療,耳鼻喉科,20261002,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20111003
3531053678,家光耳鼻喉科診所,專科診所,(02)29113571,新北市新店區三民路３２-１號１樓２樓,臺北業務組,4,門診診療,耳鼻喉科,20261204,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20111205
3531053721,美膚皮膚專科診所,專科診所,(02)86665327,新北市新店區安康路２段１４８-１號１樓,臺北業務組,4,門診診療,皮膚科,20270702,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,春節期間看診時段請電洽,65000,20120703
3531053730,碧潭診所,一般診所（醫務室）,(02)29116698,新北市新店區北新路１段２１號１樓,臺北業務組,4,門診診療,兒科,20271129,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,20121130
3531053767,日安診所,一般診所（醫務室）,(02)89112388,新北市新店區中正路２８９號１樓、２樓,臺北業務組,4,門診診療,"家醫科,耳鼻喉科",20280130,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,上午09:00-12:00 下午14:30-17:30  夜間18:00-21:00  假日及例假日早診9:00-12:00晚診18:00-21:00,65000,20130131
3531053785,經典皮膚科診所,專科診所,(02)29176111,新北市新店區中正路１５０號１樓、２樓,臺北業務組,4,門診診療,皮膚科,20280603,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20130604
3531053794,新晨皮膚專科診所,專科診所,(02)29155158,新北市新店區北新路２段２０１號１樓,臺北業務組,4,門診診療,皮膚科,20280630,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20130701
3531053801,新店六順診所,一般診所（醫務室）,(02)29125222,新北市新店區北新路２段１０號１樓,臺北業務組,4,門診診療,神經科,20250731,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,上午09:00-12:00 下午15:00-18:00  晚上18:30-21:00,65000,20130801
3531053838,逸安診所,一般診所（醫務室）,(02)22198333,新北市新店區民權路１３１號４樓、１３３號４樓、５樓,臺北業務組,4,"門診診療,血液透析,腹膜透析業務",內科,20260112,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20140113
